geography_desc,year_desc,category,commodity_desc,amount,unit_desc
Sichuan,1986,Soybean sown area,soybeans,198,1000 hectares
Sichuan,1986,Soybeans production,soybeans,346,1000 tons
Sichuan,1986,Total population,total population,103195,Thousands
Sichuan,1986,Tuber production,tubers,4890,1000 tons
Sichuan,1986,Tuber sown area,tubers,1655,1000 hectares
Sichuan,1986,Wheat production,wheat,6501,1000 tons
Sichuan,1986,Wheat sown area,wheat,1995,1000 hectares
Sichuan,1985,Corn production,corn,5780,1000 tons
Sichuan,1985,Corn sown area,corn,1583,1000 hectares
Sichuan,1985,Cotton production,cotton,113.398,1000 tons
Sichuan,1985,Cotton sown area,cotton,126,1000 hectares
Sichuan,1985,Egg production,Egg production,325,1000 tons
Sichuan,1985,Grain production,total grain,38307,1000 tons
Sichuan,1985,Grain sown area,total grain,9389,1000 hectares
Sichuan,1985,Hog inventory,Hog Inventory,59163,1000 head
Sichuan,1985,Hog slaughter,Hog slaughter,44691,1000 head
Sichuan,1985,Milk production,Milk production,219,1000 tons
Sichuan,1985,Peanut production,peanuts,273,1000 tons
Sichuan,1985,Peanut sown area,peanut,163,1000 hectares
Sichuan,1985,Pork production,Pork production,2766,1000 tons
Sichuan,1985,Rapeseed production,rapeseed,1228,1000 tons
Sichuan,1985,Rapeseed sown area,rapeseed,840,1000 hectares
Sichuan,1985,Rice production,rice,19261,1000 tons
Sichuan,1985,Rice sown area,rice,3129,1000 hectares
Sichuan,1985,Sown area: All crops,total sown area,11770.6,1000 hectares
Sichuan,1985,Soybean sown area,soybeans,193,1000 hectares
Sichuan,1985,Soybeans production,soybeans,336,1000 tons
Sichuan,1985,Total population,total population,101880,Thousands
Sichuan,1985,Tuber production,tubers,4981,1000 tons
Sichuan,1985,Tuber sown area,tubers,1636,1000 hectares
Sichuan,1985,Wheat production,wheat,6256,1000 tons
Sichuan,1985,Wheat sown area,wheat,2000,1000 hectares
Sichuan,1984,Corn production,corn,6250,1000 tons
Sichuan,1984,Corn sown area,corn,1667,1000 hectares
Sichuan,1984,Cotton production,cotton,158.15,1000 tons
Sichuan,1984,Cotton sown area,cotton,164,1000 hectares
Sichuan,1984,Egg production,Egg production,298.194,1000 tons
Sichuan,1984,Grain production,total grain,40795,1000 tons
Sichuan,1984,Grain sown area,total grain,9798,1000 hectares
Sichuan,1984,Hog inventory,Hog Inventory,56699,1000 head
Sichuan,1984,Hog slaughter,Hog slaughter,38744,1000 head
Sichuan,1984,Milk production,Milk production,199,1000 tons
Sichuan,1984,Peanut production,peanuts,244,1000 tons
Sichuan,1984,Peanut sown area,peanut,134,1000 hectares
Sichuan,1984,Pork production,Pork production,2340,1000 tons
Sichuan,1984,Rapeseed production,rapeseed,924,1000 tons
Sichuan,1984,Rapeseed sown area,rapeseed,570,1000 hectares
Sichuan,1984,Rice production,rice,20340,1000 tons
Sichuan,1984,Rice sown area,rice,3165,1000 hectares
Sichuan,1984,Sown area: All crops,total sown area,11763.8666666667,1000 hectares
Sichuan,1984,Soybean sown area,soybeans,183,1000 hectares
Sichuan,1984,Soybeans production,soybeans,320,1000 tons
Sichuan,1984,Total population,total population,101120,Thousands
Sichuan,1984,Tuber production,tubers,4995,1000 tons
Sichuan,1984,Tuber sown area,tubers,1673,1000 hectares
Sichuan,1984,Wheat production,wheat,7030,1000 tons
Sichuan,1984,Wheat sown area,wheat,2193,1000 hectares
Sichuan,1983,Corn production,corn,5890,1000 tons
Sichuan,1983,Corn sown area,corn,1716,1000 hectares
Sichuan,1983,Cotton production,cotton,108,1000 tons
Sichuan,1983,Cotton sown area,cotton,134,1000 hectares
Sichuan,1983,Egg production,Egg production,264.433,1000 tons
Sichuan,1983,Grain production,total grain,40085,1000 tons
Sichuan,1983,Grain sown area,total grain,9998,1000 hectares
Sichuan,1983,Hog inventory,Hog Inventory,53613,1000 head
Sichuan,1983,Hog slaughter,Hog slaughter,35891,1000 head
Sichuan,1983,Milk production,Milk production,178,1000 tons
Sichuan,1983,Peanut production,peanuts,187,1000 tons
Sichuan,1983,Peanut sown area,peanut,110,1000 hectares
Sichuan,1983,Pork production,Pork production,2141,1000 tons
Sichuan,1983,Rapeseed production,rapeseed,930,1000 tons
Sichuan,1983,Rapeseed sown area,rapeseed,545,1000 hectares
Sichuan,1983,Rice production,rice,19390,1000 tons
Sichuan,1983,Rice sown area,rice,3159,1000 hectares
Sichuan,1983,Sown area: All crops,total sown area,11811,1000 hectares
Sichuan,1983,Soybean sown area,soybeans,175,1000 hectares
Sichuan,1983,Soybeans production,soybeans,275,1000 tons
Sichuan,1983,Total population,total population,100755,Thousands
Sichuan,1983,Tuber production,tubers,5405,1000 tons
Sichuan,1983,Tuber sown area,tubers,1761,1000 hectares
Sichuan,1983,Wheat production,wheat,7240,1000 tons
Sichuan,1983,Wheat sown area,wheat,2250,1000 hectares
Sichuan,1982,Corn production,corn,6125,1000 tons
Sichuan,1982,Corn sown area,corn,1767,1000 hectares
Sichuan,1982,Cotton production,cotton,82.25,1000 tons
Sichuan,1982,Cotton sown area,cotton,137.083333333333,1000 hectares
Sichuan,1982,Egg production,Egg production,209.319,1000 tons
Sichuan,1982,Grain production,total grain,38420,1000 tons
Sichuan,1982,Grain sown area,total grain,10232.0666666667,1000 hectares
Sichuan,1982,Hog inventory,Hog Inventory,51900,1000 head
Sichuan,1982,Hog slaughter,Hog slaughter,33756,1000 head
Sichuan,1982,Milk production,Milk production,161,1000 tons
Sichuan,1982,Peanut production,peanuts,162.55,1000 tons
Sichuan,1982,Peanut sown area,peanut,110.016920473773,1000 hectares
Sichuan,1982,Pork production,Pork production,1902,1000 tons
Sichuan,1982,Rapeseed production,rapeseed,1177.05,1000 tons
Sichuan,1982,Rapeseed sown area,rapeseed,637.967479674797,1000 hectares
Sichuan,1982,Rice production,rice,17705,1000 tons
Sichuan,1982,Rice sown area,rice,3124,1000 hectares
Sichuan,1982,Sown area: All crops,total sown area,12131.7333333333,1000 hectares
Sichuan,1982,Soybean sown area,soybeans,171,1000 hectares
Sichuan,1982,Soybeans production,soybeans,260,1000 tons
Sichuan,1982,Total population,total population,100220,Thousands
Sichuan,1982,Tuber production,tubers,5085,1000 tons
Sichuan,1982,Tuber sown area,tubers,1870,1000 hectares
Sichuan,1982,Wheat production,wheat,6360,1000 tons
Sichuan,1982,Wheat sown area,wheat,2259,1000 hectares
Sichuan,1981,Corn production,corn,5940,1000 tons
Sichuan,1981,Corn sown area,corn,1789.73333333333,1000 hectares
Sichuan,1981,Cotton production,cotton,87,1000 tons
Sichuan,1981,Cotton sown area,cotton,239.666666666667,1000 hectares
Sichuan,1981,Grain production,total grain,34655,1000 tons
Sichuan,1981,Grain sown area,total grain,10302.8666666667,1000 hectares
Sichuan,1981,Hog inventory,Hog Inventory,50229,1000 head
Sichuan,1981,Hog slaughter,Hog slaughter,33270,1000 head
Sichuan,1981,Milk production,Milk production,142.4725,1000 tons
Sichuan,1981,Peanut production,peanuts,122.55,1000 tons
Sichuan,1981,Peanut sown area,peanut,94.9333333333333,1000 hectares
Sichuan,1981,Pork production,Pork production,1818.51,1000 tons
Sichuan,1981,Rapeseed production,rapeseed,832.75,1000 tons
Sichuan,1981,Rapeseed sown area,rapeseed,577.066666666667,1000 hectares
Sichuan,1981,Rice production,rice,16390,1000 tons
Sichuan,1981,Rice sown area,rice,3126,1000 hectares
Sichuan,1981,Sown area: All crops,total sown area,12173,1000 hectares
Sichuan,1981,Soybean sown area,soybeans,172,1000 hectares
Sichuan,1981,Soybeans production,soybeans,225,1000 tons
Sichuan,1981,Tuber production,tubers,5135,1000 tons
Sichuan,1981,Tuber sown area,tubers,1923.33333333333,1000 hectares
Sichuan,1981,Wheat production,wheat,5140,1000 tons
Sichuan,1981,Wheat sown area,wheat,2272.73333333333,1000 hectares
Sichuan,1980,Corn production,corn,5410,1000 tons
Sichuan,1980,Corn sown area,corn,1600.66666666667,1000 hectares
Sichuan,1980,Cotton production,cotton,95,1000 tons
Sichuan,1980,Cotton sown area,cotton,251.867,1000 hectares
Sichuan,1980,Grain production,total grain,34365,1000 tons
Sichuan,1980,Grain sown area,total grain,10545.4,1000 hectares
Sichuan,1980,Hog inventory,Hog Inventory,51463,1000 head
Sichuan,1980,Hog slaughter,Hog slaughter,31273,1000 head
Sichuan,1980,Milk production,Milk production,132.425,1000 tons
Sichuan,1980,Peanut production,peanuts,121.2,1000 tons
Sichuan,1980,Peanut sown area,peanut,87.4,1000 hectares
Sichuan,1980,Pork production,Pork production,1642.74,1000 tons
Sichuan,1980,Rapeseed production,rapeseed,581.6,1000 tons
Sichuan,1980,Rapeseed sown area,rapeseed,430.8,1000 hectares
Sichuan,1980,Rice production,rice,15370,1000 tons
Sichuan,1980,Rice sown area,rice,3061.86666666667,1000 hectares
Sichuan,1980,Sown area: All crops,total sown area,12014.1333333333,1000 hectares
Sichuan,1980,Soybean sown area,soybeans,171,1000 hectares
Sichuan,1980,Soybeans production,soybeans,205,1000 tons
Sichuan,1980,Tuber production,tubers,4670,1000 tons
Sichuan,1980,Tuber sown area,tubers,1734.26666666667,1000 hectares
Sichuan,1980,Wheat production,wheat,4715,1000 tons
Sichuan,1980,Wheat sown area,wheat,2164.93333333333,1000 hectares
Sichuan,1979,Corn production,corn,4875,1000 tons
Sichuan,1979,Corn sown area,corn,1646.13333333333,1000 hectares
Sichuan,1979,Cotton production,cotton,111,1000 tons
Sichuan,1979,Cotton sown area,cotton,253,1000 hectares
Sichuan,1979,Grain production,total grain,33615,1000 tons
Sichuan,1979,Grain sown area,total grain,10789.1333333333,1000 hectares
Sichuan,1979,Hog inventory,Hog Inventory,50922,1000 head
Sichuan,1979,Hog slaughter,Hog slaughter,27360,1000 head
Sichuan,1979,Milk production,Milk production,127.7,1000 tons
Sichuan,1979,Peanut production,peanuts,117.9,1000 tons
Sichuan,1979,Peanut sown area,peanut,85.5333333333333,1000 hectares
Sichuan,1979,Pork production,Pork production,1441.24,1000 tons
Sichuan,1979,Rapeseed production,rapeseed,521.6,1000 tons
Sichuan,1979,Rapeseed sown area,rapeseed,400.2,1000 hectares
Sichuan,1979,Rice production,rice,14350,1000 tons
Sichuan,1979,Rice sown area,rice,3005.33333333333,1000 hectares
Sichuan,1979,Sown area: All crops,total sown area,11844,1000 hectares
Sichuan,1979,Soybean sown area,soybeans,191,1000 hectares
Sichuan,1979,Soybeans production,soybeans,210,1000 tons
Sichuan,1979,Tuber production,tubers,5810,1000 tons
Sichuan,1979,Tuber sown area,tubers,1990.13333333333,1000 hectares
Sichuan,1979,Wheat production,wheat,5165,1000 tons
Sichuan,1979,Wheat sown area,wheat,2285.53333333333,1000 hectares
Sichuan,1978,Grain production,total grain,31965,1000 tons
Sichuan,1978,Grain sown area,total grain,10661.9333333333,1000 hectares
Sichuan,1977,Grain production,total grain,29230,1000 tons
Sichuan,1977,Grain sown area,total grain,10344.7333333333,1000 hectares
Sichuan,1976,Grain production,total grain,25420,1000 tons
Sichuan,1976,Grain sown area,total grain,10416.4666666667,1000 hectares
Sichuan,1975,Grain production,total grain,25805,1000 tons
Sichuan,1975,Grain sown area,total grain,10279.2666666667,1000 hectares
Sichuan,1974,Grain production,total grain,25705,1000 tons
Sichuan,1974,Grain sown area,total grain,10159.9333333333,1000 hectares
Sichuan,1973,Grain production,total grain,25615,1000 tons
Sichuan,1973,Grain sown area,total grain,10234.0666666667,1000 hectares
Sichuan,1972,Grain production,total grain,23830,1000 tons
Sichuan,1972,Grain sown area,total grain,10215.4,1000 hectares
Sichuan,1971,Grain production,total grain,25075,1000 tons
Sichuan,1971,Grain sown area,total grain,9803.93333333333,1000 hectares
Sichuan,1970,Grain production,total grain,23205,1000 tons
Sichuan,1970,Grain sown area,total grain,9497.13333333333,1000 hectares
Sichuan,1969,Grain production,total grain,20205,1000 tons
Sichuan,1969,Grain sown area,total grain,8832.66666666667,1000 hectares
Sichuan,1968,Grain production,total grain,20090,1000 tons
Sichuan,1968,Grain sown area,total grain,9010.66666666667,1000 hectares
Sichuan,1967,Grain production,total grain,21530,1000 tons
Sichuan,1967,Grain sown area,total grain,9272.66666666667,1000 hectares
Sichuan,1966,Grain production,total grain,22100,1000 tons
Sichuan,1966,Grain sown area,total grain,9308.66666666667,1000 hectares
Sichuan,1965,Grain production,total grain,20555,1000 tons
Sichuan,1965,Grain sown area,total grain,9108,1000 hectares
Sichuan,1964,Grain production,total grain,18000,1000 tons
Sichuan,1964,Grain sown area,total grain,9582,1000 hectares
Sichuan,1963,Grain production,total grain,17005,1000 tons
Sichuan,1963,Grain sown area,total grain,9495.33333333333,1000 hectares
Tianjin,2007,Apple production,apples,59.7,1000 tons
Tianjin,2007,Aquatic product production,Aquatic products,31.2,"10,000 tons"
Tianjin,2007,Cattle & buffalo inventory,Cattle & buffalo,27.2,"10,000 head"
Tianjin,2007,Corn production,corn,851,1000 tons
Tianjin,2007,Corn sown area,corn,162.2,1000 hectares
Tianjin,2007,Cotton production,cotton,93.1,1000 tons
Tianjin,2007,Cotton sown area,cotton,67.5,1000 hectares
Tianjin,2007,Cultivated land area (revised in 1996),Cultivated area,443.7,1000 hectares
Tianjin,2007,Egg production,Egg production,193.6,1000 tons
Tianjin,2007,Fruit orchard area,orchards,35.1,1000 hectares
Tianjin,2007,Goat inventory,Goats,4.2,"10,000 head"
Tianjin,2007,Grain production,total grain,1471.5,1000 tons
Tianjin,2007,Grain sown area,total grain,292,1000 hectares
Tianjin,2007,Grape production,grapes,109.5,1000 tons
Tianjin,2007,Hog inventory,Hog Inventory,1479.5,1000 head
Tianjin,2007,Hog slaughter,Hog slaughter,2620.8,1000 head
Tianjin,2007,Meat production,Meat Production,337.6,1000 tons
Tianjin,2007,Milk production,Milk production,672.1,1000 tons
Tianjin,2007,Peanut production,peanuts,2.7,1000 tons
Tianjin,2007,Peanut sown area,peanut,0.8,1000 hectares
Tianjin,2007,Pear production,pears,28.9,1000 tons
Tianjin,2007,Pork production,Pork production,204.5,1000 tons
Tianjin,2007,Rapeseed production,rapeseed,0,1000 tons
Tianjin,2007,Rapeseed sown area,rapeseed,0,1000 hectares
Tianjin,2007,Rice production,rice,100,1000 tons
Tianjin,2007,Rice sown area,rice,14.4,1000 hectares
Tianjin,2007,Rural population,rural population,2641.4,1000
Tianjin,2007,Sheep inventory,Sheep,31.1,"10,000 head"
Tianjin,2007,Sown area: All crops,total sown area,434,1000 hectares
Tianjin,2007,Soybean sown area,soybeans,9.6,1000 hectares
Tianjin,2007,Soybeans production,soybeans,11.3,1000 tons
Tianjin,2007,Total population,total population,11150,Thousands
Tianjin,2007,Total value of ag output,total,240.7,100 million yuan
Tianjin,2007,Tuber production,tubers,3,1000 tons
Tianjin,2007,Tuber sown area,tubers,0.7,1000 hectares
Tianjin,2007,Value of crop output,farming (nongye),117.6,100 million yuan
Tianjin,2007,Value of fisheries output,fisheries,36.1,100 million yuan
Tianjin,2007,Value of forestry output,forestry,2.1,100 million yuan
Tianjin,2007,Value of livestock output,livestock,76.9,100 million yuan
Tianjin,2007,Vegetable & melons sown area,vegetables,63.4,1000 hectares
Tianjin,2007,Vegetable production,vegetables,2743.7,1000 tons
Tianjin,2007,Wheat production,wheat,505.9,1000 tons
Tianjin,2007,Wheat sown area,wheat,104.9,1000 hectares
Tianjin,2006,Apple production,apples,64.076,1000 tons
Tianjin,2006,Aquatic product production,Aquatic products,34.4051,"10,000 tons"
Tianjin,2006,Corn production,corn,757.5,1000 tons
Tianjin,2006,Corn sown area,corn,143.38,1000 hectares
Tianjin,2006,Cotton production,cotton,108.727,1000 tons
Tianjin,2006,Cotton sown area,cotton,78.85,1000 hectares
Tianjin,2006,Egg production,Egg production,230.846,1000 tons
Tianjin,2006,Fruit orchard area,orchards,36.39,1000 hectares
Tianjin,2006,Goat inventory,Goats,18.71,"10,000 head"
Tianjin,2006,Grain production,total grain,143.52,1000 tons
Tianjin,2006,Grain sown area,total grain,295.21,1000 hectares
Tianjin,2006,Grape production,grapes,104.103,1000 tons
Tianjin,2006,Hog inventory,Hog Inventory,2624.5,1000 head
Tianjin,2006,Hog slaughter,Hog slaughter,5031.6,1000 head
Tianjin,2006,Meat production,Meat production,595.273,1000 tons
Tianjin,2006,Milk production,Milk production,682.755,1000 tons
Tianjin,2006,Peanut production,peanuts,7.25,1000 tons
Tianjin,2006,Peanut sown area,peanut,2.1,1000 hectares
Tianjin,2006,Pear production,pears,25.719,1000 tons
Tianjin,2006,Pork production,Pork production,372.046,1000 tons
Tianjin,2006,Rice production,rice,124.1,1000 tons
Tianjin,2006,Rice sown area,rice,16.99,1000 hectares
Tianjin,2006,Sheep inventory,Sheep,54.59,"10,000 head"
Tianjin,2006,Sown area: All crops,total sown area,513.85,1000 hectares
Tianjin,2006,Soybean sown area,soybeans,21.4,1000 hectares
Tianjin,2006,Soybeans production,soybeans,26,1000 tons
Tianjin,2006,Total population,total population,10750,Thousands
Tianjin,2006,Total value of ag output,Total,270.9854,100 million yuan
Tianjin,2006,Tuber production,tubers,3.5,1000 tons
Tianjin,2006,Tuber sown area,tubers,0.83,1000 hectares
Tianjin,2006,Value of crop output,farming (nongye),105.4469,100 million yuan
Tianjin,2006,Value of fisheries output,fisheries,38.7025,100 million yuan
Tianjin,2006,Value of forestry output,forestry,1.9817,100 million yuan
Tianjin,2006,Value of livestock output,livestock,104.1542,100 million yuan
Tianjin,2006,Vegetable & melons sown area,vegetables,129.04,1000 hectares
Tianjin,2006,Vegetable production,vegetables,4714.48,1000 tons
Tianjin,2006,Wheat production,wheat,520.4,1000 tons
Tianjin,2006,Wheat sown area,wheat,107.8,1000 hectares
Tianjin,2005,Apple production,apples,66.039,1000 tons
Tianjin,2005,Aquatic product production,Aquatic products,33.8115,"10,000 tons"
Tianjin,2005,City population,city population,11898,1000
Tianjin,2005,Corn production,corn,732,1000 tons
Tianjin,2005,Corn sown area,corn,138.8,1000 hectares
Tianjin,2005,Cotton production,cotton,83.546,1000 tons
Tianjin,2005,Cotton sown area,cotton,61.2,1000 hectares
Tianjin,2005,Egg production,Egg production,234.686,1000 tons
Tianjin,2005,Fruit orchard area,orchards,37.0672,1000 hectares
Tianjin,2005,Goat inventory,Goats,21.62,"10,000 head"
Tianjin,2005,Grain production,total grain,1375,1000 tons
Tianjin,2005,Grain sown area,total grain,287.7,1000 hectares
Tianjin,2005,Grape production,grapes,93.229,1000 tons
Tianjin,2005,Hog inventory,Hog Inventory,2554.5,1000 head
Tianjin,2005,Hog slaughter,Hog slaughter,4814.5,1000 head
Tianjin,2005,Meat production,Meat production,577.821,1000 tons
Tianjin,2005,Milk production,Milk production,634.138,1000 tons
Tianjin,2005,Peanut production,peanuts,7.962,1000 tons
Tianjin,2005,Peanut sown area,peanut,2.3,1000 hectares
Tianjin,2005,Pear production,pears,22.553,1000 tons
Tianjin,2005,Pork production,Pork production,356.321,1000 tons
Tianjin,2005,Rice production,rice,122,1000 tons
Tianjin,2005,Rice sown area,rice,16.7,1000 hectares
Tianjin,2005,Rural population,Rural population,28995.4,1000
Tianjin,2005,Sheep inventory,Sheep,63.07,"10,000 head"
Tianjin,2005,Sown area: All crops,total sown area,499.4,1000 hectares
Tianjin,2005,Soybean sown area,soybeans,27.4,1000 hectares
Tianjin,2005,Soybeans production,soybeans,38,1000 tons
Tianjin,2005,Total population,total population,10430,Thousands
Tianjin,2005,Total value of ag output ,Total,258.413,100 million yuan
Tianjin,2005,Town population,Town population,2303.7,1000
Tianjin,2005,Tuber production,tubers,5,1000 tons
Tianjin,2005,Tuber sown area,tubers,1.2,1000 hectares
Tianjin,2005,Value of crop output,farming (nongye),97.5,100 million yuan
Tianjin,2005,Value of fisheries output,fisheries,36.2553,100 million yuan
Tianjin,2005,Value of forestry output,forestry,1.8869,100 million yuan
Tianjin,2005,Value of livestock output,livestock,102.7082,100 million yuan
Tianjin,2005,Vegetable & melons sown area,vegetables,138.3,1000 hectares
Tianjin,2005,Vegetable production,vegetables,5427.42,1000 tons
Tianjin,2005,Wheat production,wheat,474,1000 tons
Tianjin,2005,Wheat sown area,wheat,98.9,1000 hectares
Tianjin,2004,Apple production,apples,64.721,1000 tons
Tianjin,2004,Aquatic product production,Aquatic products,31,"10,000 tons"
Tianjin,2004,Corn production,corn,682.095,1000 tons
Tianjin,2004,Corn sown area,corn,134.8,1000 hectares
Tianjin,2004,Cotton production,cotton,120.33,1000 tons
Tianjin,2004,Cotton sown area,cotton,86.9,1000 hectares
Tianjin,2004,Egg production,Egg production,243.83,1000 tons
Tianjin,2004,Fruit orchard area,orchards,36.4,1000 hectares
Tianjin,2004,Goat inventory,Goats,19,"10,000 head"
Tianjin,2004,Grain production,total grain,1227.744,1000 tons
Tianjin,2004,Grain sown area,total grain,263.5,1000 hectares
Tianjin,2004,Grape production,grapes,132.084,1000 tons
Tianjin,2004,Hog inventory,Hog Inventory,2524,1000 head
Tianjin,2004,Hog slaughter,Hog slaughter,4466,1000 head
Tianjin,2004,Meat production,Meat Production,537.292,1000 tons
Tianjin,2004,Milk production,Milk production,542.411,1000 tons
Tianjin,2004,Peanut production,peanuts,8.463,1000 tons
Tianjin,2004,Peanut sown area,peanut,2.4,1000 hectares
Tianjin,2004,Pear production,pears,25.182,1000 tons
Tianjin,2004,Pork production,Pork production,330.538,1000 tons
Tianjin,2004,Rapeseed production,rapeseed,6820.95,1000 tons
Tianjin,2004,Rice production,rice,110.942,1000 tons
Tianjin,2004,Rice sown area,rice,13.7,1000 hectares
Tianjin,2004,Sheep inventory,Sheep,74.6,"10,000 head"
Tianjin,2004,Sown area: All crops,total sown area,504.3,1000 hectares
Tianjin,2004,Soybean sown area,soybeans,29.3,1000 hectares
Tianjin,2004,Soybeans production,soybeans,45,1000 tons
Tianjin,2004,Total population,total population,10240,Thousands
Tianjin,2004,Total value of ag output ,Total,241,100 million yuan
Tianjin,2004,Tuber production,tubers,6.561,1000 tons
Tianjin,2004,Tuber sown area,tubers,1.2,1000 hectares
Tianjin,2004,Value of crop output,farming (nongye),95.3,100 million yuan
Tianjin,2004,Value of fisheries output ,fisheries,31.8,100 million yuan
Tianjin,2004,Value of forestry output ,forestry,1.7,100 million yuan
Tianjin,2004,Value of livestock output ,livestock,92.6,100 million yuan
Tianjin,2004,Vegetable & melons sown area,vegetables,131.9,1000 hectares
Tianjin,2004,Wheat production,wheat,378.107,1000 tons
Tianjin,2004,Wheat sown area,wheat,79,1000 hectares
Tianjin,2003,Apple production,apples,68,1000 tons
Tianjin,2003,Aquatic product production,Aquatic products,30,"10,000 tons"
Tianjin,2003,Corn production,corn,648,1000 tons
Tianjin,2003,Corn sown area,corn,124.9,1000 hectares
Tianjin,2003,Cotton production,cotton,95,1000 tons
Tianjin,2003,Cotton sown area,cotton,70.6,1000 hectares
Tianjin,2003,Egg production,Egg production,242,1000 tons
Tianjin,2003,Fruit orchard area,orchards,41.1,1000 hectares
Tianjin,2003,Goat inventory,Goats,39.3,"10,000 head"
Tianjin,2003,Grain production,total grain,1193,1000 tons
Tianjin,2003,Grain sown area,total grain,258.1,1000 hectares
Tianjin,2003,Grape production,grapes,140,1000 tons
Tianjin,2003,Hog inventory,Hog Inventory,2451,1000 head
Tianjin,2003,Hog slaughter,Hog slaughter,2450,1000 head
Tianjin,2003,Meat production,Meat Production,534,1000 tons
Tianjin,2003,Milk production,Milk production,432,1000 tons
Tianjin,2003,Peanut production,peanuts,10,1000 tons
Tianjin,2003,Peanut sown area,peanut,3.5,1000 hectares
Tianjin,2003,Pear production,pears,26,1000 tons
Tianjin,2003,Pork production,Pork production,322,1000 tons
Tianjin,2003,Rice production,rice,57,1000 tons
Tianjin,2003,Rice sown area,rice,7,1000 hectares
Tianjin,2003,Sheep inventory,Sheep,67.2,"10,000 head"
Tianjin,2003,Sown area: All crops,total sown area,501.5,1000 hectares
Tianjin,2003,Soybean sown area,soybeans,30.9,1000 hectares
Tianjin,2003,Soybeans production,soybeans,61,1000 tons
Tianjin,2003,Total population,total population,10110,Thousands
Tianjin,2003,Total value of ag output,total,193.4,100 million yuan
Tianjin,2003,Tuber production,tubers,10,1000 tons
Tianjin,2003,Tuber sown area,tubers,1.8,1000 hectares
Tianjin,2003,Value of crop output,farming (nongye),88.2,100 million yuan
Tianjin,2003,Value of fisheries output,fisheries,26.4,100 million yuan
Tianjin,2003,Value of forestry output,forestry,1.6,100 million yuan
Tianjin,2003,Value of livestock output,livestock,77.2,100 million yuan
Tianjin,2003,Vegetable & melons sown area,vegetables,134.6,1000 hectares
Tianjin,2003,Wheat production,wheat,359,1000 tons
Tianjin,2003,Wheat sown area,wheat,78.3,1000 hectares
Tianjin,2002,Apple production,apples,67,1000 tons
Tianjin,2002,Aquatic product production,Aquatic products,29,"10,000 tons"
Tianjin,2002,Cattle & buffalo inventory,Cattle & buffalo,37,"10,000 head"
Tianjin,2002,Corn production,corn,711,1000 tons
Tianjin,2002,Corn sown area,corn,146.5,1000 hectares
Tianjin,2002,Cotton production,cotton,62,1000 tons
Tianjin,2002,Cotton sown area,cotton,44.8,1000 hectares
Tianjin,2002,Egg production,Egg production,245,1000 tons
Tianjin,2002,Fruit orchard area,orchards,43.7,1000 hectares
Tianjin,2002,Goat inventory,Goats,34.4,"10,000 head"
Tianjin,2002,Grain production,total grain,1378,1000 tons
Tianjin,2002,Grain sown area,total grain,311.3,1000 hectares
Tianjin,2002,Grape production,grapes,138,1000 tons
Tianjin,2002,Hog inventory,Hog Inventory,2699,1000 head
Tianjin,2002,Hog slaughter,Hog slaughter,3624,1000 head
Tianjin,2002,Meat production,Meat Production,448,1000 tons
Tianjin,2002,Milk production,Milk production,336,1000 tons
Tianjin,2002,Peanut production,peanuts,10,1000 tons
Tianjin,2002,Peanut sown area,peanut,3.5,1000 hectares
Tianjin,2002,Pear production,pears,23,1000 tons
Tianjin,2002,Pork production,Pork production,261,1000 tons
Tianjin,2002,Rice production,rice,112,1000 tons
Tianjin,2002,Rice sown area,rice,14.9,1000 hectares
Tianjin,2002,Sheep inventory,Sheep,59.3,"10,000 head"
Tianjin,2002,Sown area: All crops,total sown area,522.8,1000 hectares
Tianjin,2002,Soybean sown area,soybeans,35.2,1000 hectares
Tianjin,2002,Soybeans production,soybeans,55,1000 tons
Tianjin,2002,Total population,total population,9961,Thousands
Tianjin,2002,Total value of ag output,total,181.1,100 million yuan
Tianjin,2002,Tuber production,tubers,9,1000 tons
Tianjin,2002,Tuber sown area,tubers,1.9,1000 hectares
Tianjin,2002,Value of crop output,farming (nongye),86.1,100 million yuan
Tianjin,2002,Value of fisheries output,fisheries,24.3,100 million yuan
Tianjin,2002,Value of forestry output,forestry,1.5,100 million yuan
Tianjin,2002,Value of livestock output,livestock,69.2,100 million yuan
Tianjin,2002,Vegetable & melons sown area,vegetables,128.4,1000 hectares
Tianjin,2002,Wheat production,wheat,441,1000 tons
Tianjin,2002,Wheat sown area,wheat,95.9,1000 hectares
Tianjin,2001,Apple production,apples,68.424,1000 tons
Tianjin,2001,Aquatic product production,Aquatic products,26.4564,"10,000 tons"
Tianjin,2001,Cattle & buffalo inventory,Cattle & buffalo,27,"10,000 head"
Tianjin,2001,Corn production,corn,751.9833,1000 tons
Tianjin,2001,Corn sown area,corn,140.9,1000 hectares
Tianjin,2001,Cotton production,cotton,64,1000 tons
Tianjin,2001,Cotton sown area,cotton,45,1000 hectares
Tianjin,2001,Egg production,Egg production,259.953,1000 tons
Tianjin,2001,Fruit orchard area,orchards,41.79,1000 hectares
Tianjin,2001,Goat inventory,Goats,18.1810725167581,"10,000 head"
Tianjin,2001,Grain production,total grain,1433,1000 tons
Tianjin,2001,Grain sown area,total grain,328.51,1000 hectares
Tianjin,2001,Grape production,grapes,114.154,1000 tons
Tianjin,2001,Hog inventory,Hog Inventory,1829,1000 head
Tianjin,2001,Hog slaughter,Hog slaughter,3062,1000 head
