"","Country.Name","Country.Code","Indicator.Code","Indicator.Description","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020"
"1220","China","CHN","i1220","Average working hours of children, study and work, female, ages 7-14 (hours per week)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","China","CHN","i1221","Employment in industry, male (% of male employment) (modeled ILO estimate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.77000046,20.23999977,21.05999947,21.39999962,21.75,22.29999924,22.67000008,22.67000008,22.45000076,22.26000023,22.29999924,21.70999908,22.13999939,23.02000046,24.48999977,26.05999947,27.79999924,28.39999962,29.25,30.36000061,31.35000038,32.31999969,32.31000137,32.31999969,31.80999947,31.62999916,31.15999985,31.57999992,30.82999992,NA
"1222","China","CHN","i1222","Employment to population ratio, 15+, total (%) (national estimate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.32,75.34,74.43,73.82,73.23,72.8,72.44,72.02,71.43,70.89,69.18,68.89,68.74,68.61,68.47,68.36,68.17,67.93,67.66,67.35,NA
"1223","China","CHN","i1223","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.56,74.88,73.77,72.71,71.63,70.39,68.97,67.5,65.76,64.1,61.3,58.6,56.03,54.33,52.89,51.91,51.33,50.52,49.71,48.77,47.73,46.3,44.78,43.2,41.85,40.8,39.96,39.26,38.24,NA
"1224","China","CHN","i1224","Poverty headcount ratio at national poverty lines (% of population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8,NA,NA,NA,NA,30.2,NA,NA,NA,NA,17.2,12.7,10.2,8.5,7.2,5.7,4.5,3.1,1.7,0.6,NA
"1225","China","CHN","i1225","Proportion of people living below 50 percent of median income (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","China","CHN","i1226","Domestic general government health expenditure (% of current health expenditure)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.97528839,22.91764259,25.38583565,28.37373924,30.2440052,32.75773621,35.13990021,39.02609253,44.5223999,49.39831543,51.90622711,53.72208786,55.73525238,57.05029297,58.4154892,60.1810112,58.1014328,56.67334747,56.4164238,NA,NA
"1227","China","CHN","i1227","Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.733392715,NA,NA,NA,NA,6.043770313,NA,6.224355698,NA,NA,NA,NA,5.096535683,NA,NA,NA,NA,NA,4.372607231,NA,NA,NA,NA,NA,NA,NA
"1228","China","CHN","i1228","Suicide mortality rate (per 100,000 population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,12.9,12.2,12.8,13.3,12.9,12.1,11.5,11.1,10.7,10.2,9.6,9,8.6,8.4,8.1,8.2,8.1,8.1,8.1,NA
"1229","China","CHN","i1229","Prevalence of overweight, weight for height, female (% of children under 5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,6.9,NA,NA,13.8,NA,NA,4.8,NA,2.8,NA,8.2,NA,NA,5.2,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","China","CHN","i1230","Low-birthweight babies (% of births)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7706537,5.7014537,5.6163726,5.5318241,5.44526,5.3692503,5.2952843,5.2336621,5.1760831,5.1282582,5.0846772,5.0536532,5.0232329,4.9961615,4.9725003,4.9525833,NA,NA,NA,NA,NA
"1231","China","CHN","i1231","Prevalence of current tobacco use (% of adults)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,NA,NA,26.6,NA,26.1,NA,25.5,NA,25.1,NA,24.7,NA,NA
"1232","China","CHN","i1232","Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","China","CHN","i1233","People using at least basic drinking water services, urban (% of urban population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.48402326,98.48402326,98.41551867,98.34695579,98.27833461,98.20965513,98.14091735,98.07212127,98.0032669,97.93435423,97.86538326,97.796354,97.72726644,97.65812058,97.58891642,97.51965397,97.45033321,97.38095417,97.31151682,97.21319974,97.11488267
"1234","China","CHN","i1234","Number of neonatal deaths",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744617,701428,652179,602947,557136,515779,480718,449427,420809,393957,368525,343637,319321,294328,265423,239226,215662,195041,176975,160947,147011,134420,123143,112714,103120,93912,85305,77398,70170,63895,NA
"1235","China","CHN","i1235","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81,NA,NA,NA,NA,4.02,NA,NA,NA,NA,7.07,NA,NA,NA,NA,7.15,NA,NA,7.05,NA,NA
"1236","China","CHN","i1236","Government expenditure on education, total (% of government expenditure)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.563249588,9.76224041,10.68737984,10.43900967,9.461580276,10.74394035,NA,NA,NA,12.2905302,14.77394962,20.0649395,18.71717072,19.50534058,NA,14.55140972,12.63156033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.55206966,13.0781002,14.4071703,13.31540966,12.75261021,12.25983047,12.26955986,12.15530014,11.45069027,NA,NA
"1237","China","CHN","i1237","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.812040329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","China","CHN","i1238","Secondary education, teachers, female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802600,783435,787700,761600,750800,749700,799850,854800,909851,969800,1028750,1077000,1128900,1175600,1230050,1272900,1321680,1431683,1537605,NA,NA,1940197,1949668,2042744,2228135,NA,NA,2594248,2804702,NA,3030146,3103856,3149854,3250337,3132459,3169800,3235872,3275411,3360609,3479543,3606527,3716885
"1239","China","CHN","i1239","School enrollment, secondary, female (% net)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","China","CHN","i1240","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.917699814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.37281036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","China","CHN","i1241","Children out of school, primary, female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5644462,NA,3576938,NA,2947348,3318657,3877516,4769183,5804367,6687434,7254031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","China","CHN","i1242","Persistence to grade 5, total (% of cohort)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.02333069,80.61737823,85.06453705,86.00289917,88.03083801,88.05602264,90.6457901,92.15009308,93.57093811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.90032959,NA
"1243","China","CHN","i1243","School enrollment, primary, male (% gross)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.5129547,133.4167938,130.1587067,124.3526917,118.3541489,117.7822495,118.2839127,120.2450333,120.8115311,121.2953568,121.9034805,127.2799683,130.2444763,134.3802948,135.9200745,135.7327881,134.0574493,129.9652252,126.491478,122.7149506,118.6000137,114.710701,110.3499298,107.2195587,107.0744171,NA,NA,112.8065109,NA,NA,NA,NA,101.3753433,101.2680588,101.4770584,100.7833405,99.77053833,99.75012207,100.3084412,99.67513275,95.76450348,96.20934296,97.73190308,98.97126007,99.69995117,101.3760223,102.7089615
"1244","China","CHN","i1244","Trained teachers in preprimary education, female (% of female teachers)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","China","CHN","i1245","Literacy rate, youth (ages 15-24), gender parity index (GPI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862309992,NA,NA,NA,NA,NA,NA,NA,0.943059981,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993009984,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999029994,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"1246","China","CHN","i1246","Coverage of social safety net programs (% of population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.81317635,NA,NA,NA,NA,NA,NA,NA
"1247","China","CHN","i1247","PPP conversion factor, GDP (LCU per international $)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.692147957,1.746698772,1.847652731,2.078977956,2.455173359,2.733375621,2.858881999,2.855851741,2.798642596,2.723965383,2.719364443,2.715469385,2.689281146,2.708979584,2.821350896,2.842933481,2.867777842,3.009186492,3.181871402,3.15118129,3.329232161,3.524467707,3.560967922,3.663644791,3.758849859,3.87069726,3.988837242,4.183811188,4.228703645,4.208026528,4.185601824
"1248","China","CHN","i1248","Gross savings (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69326566889,76472702939,90711752475,1.09185e+11,1.06018e+11,1.01638e+11,1.18629e+11,1.24767e+11,1.32414e+11,1.47603e+11,1.73351e+11,1.85485e+11,2.35305e+11,2.90367e+11,3.34781e+11,3.82163e+11,3.94608e+11,3.99943e+11,4.3293e+11,4.99183e+11,5.71797e+11,7.04186e+11,8.93053e+11,1.05051e+12,1.32819e+12,1.78494e+12,2.37928e+12,2.56988e+12,3.12434e+12,3.71785e+12,4.15224e+12,4.5343e+12,4.98808e+12,5.03488e+12,4.99615e+12,5.53444e+12,6.16736e+12,6.25695e+12,NA
"1249","China","CHN","i1249","GNI, Atlas method (current US$)",NA,NA,45785721838,52458957993,61334480059,71765163910,79658878356,75176193056,73036609316,85347647220,1.00211e+11,1.05768e+11,1.14722e+11,1.40517e+11,1.62063e+11,1.87353e+11,1.73661e+11,1.83675e+11,1.87711e+11,2.0303e+11,2.14972e+11,2.23111e+11,2.22315e+11,2.29272e+11,2.59465e+11,3.01516e+11,3.31339e+11,3.50323e+11,3.65485e+11,3.58742e+11,3.7417e+11,4.07778e+11,4.59951e+11,4.93421e+11,5.5658e+11,6.49696e+11,7.95413e+11,9.2692e+11,9.91166e+11,1.07277e+12,1.18151e+12,1.28749e+12,1.42314e+12,1.64832e+12,1.95962e+12,2.29511e+12,2.70656e+12,3.31033e+12,4.10418e+12,4.90128e+12,5.80186e+12,6.78387e+12,8.00606e+12,9.19381e+12,1.02466e+13,1.0894e+13,1.13989e+13,1.21112e+13,1.3372e+13,1.45191e+13,1.48807e+13
"1250","China","CHN","i1250","GDP, PPP (current international $)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11532e+12,1.25984e+12,1.47184e+12,1.7159e+12,1.98102e+12,2.24411e+12,2.51195e+12,2.79129e+12,3.04417e+12,3.32473e+12,3.68763e+12,4.08265e+12,4.52602e+12,5.07283e+12,5.73626e+12,6.58893e+12,7.65186e+12,8.97559e+12,1.00332e+13,1.10599e+13,1.23788e+13,1.38444e+13,1.51245e+13,1.61851e+13,1.71213e+13,1.77967e+13,1.87121e+13,1.9887e+13,2.17391e+13,2.3547e+13,NA
"1251","China","CHN","i1251","GDP deflator (base year varies by country)",14.85558139,17.12165084,17.10196695,16.65361996,16.59332745,16.73765303,16.47619903,16.61023246,16.83672556,16.19818791,15.77467488,15.87972434,15.89150481,15.92463304,15.96886142,15.78822563,15.77144492,15.94394853,16.21103239,16.79463844,17.42473583,17.83558869,17.81055554,18.0165872,18.90735659,20.83768407,21.81059987,22.9191272,25.69409754,27.90442332,29.49810749,31.47876882,34.05698167,39.22882877,47.316632,53.78277928,57.28227986,58.20828729,57.68426623,56.95567995,58.13055751,59.32051877,59.67768707,61.23120332,65.4879921,68.04447583,70.71627579,76.19656546,82.13635141,81.96424835,87.60451995,94.67918456,96.88636235,98.98237288,100.0029442,100,101.407346,105.6995965,109.3988156,110.8072729,111.5518201
"1252","China","CHN","i1252","Adjusted savings: net national savings (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47039329895,51696680908,64156821872,80336174194,75942200000,74568177500,90538103356,92047998817,97104238710,1.09442e+11,1.33218e+11,1.38827e+11,1.73199e+11,2.11068e+11,2.38893e+11,2.70235e+11,2.6849e+11,2.6895e+11,2.90516e+11,3.4632e+11,4.07041e+11,5.14816e+11,6.71797e+11,7.88747e+11,9.97861e+11,1.34507e+12,1.77986e+12,1.86424e+12,2.24062e+12,2.4814e+12,2.70299e+12,2.85519e+12,3.11338e+12,3.04146e+12,3.05988e+12,3.5219e+12,3.85478e+12,3.84548e+12,NA
"1253","China","CHN","i1253","Adjusted savings: education expenditure (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491164290,1397213421,1705320000,2078160000,2306912000,2614912000,2616980000,2973946000,2691738000,3387339000,3249533000,3328311000,3696498000,4168134000,4440757000,5275576000,5413230000,4364704000,4995680000,5567088000,6462808252,6861644273,6406950000,6657135000,10139202000,12287141000,14472270000,19353277758,20278521835,19323587000,21420572000,23631938000,26055240000,29536253000,34908938000,40630494000,49171121000,63695002000,82749373000,91167743000,1.08494e+11,1.33912e+11,1.52372e+11,1.69917e+11,1.87753e+11,1.97254e+11,2.00271e+11,2.20183e+11,2.47376e+11,2.55005e+11,NA
"1254","China","CHN","i1254","Industry (including construction), value added (annual % growth)",NA,-41.90000001,-10.59999997,14.49999999,25.50000002,24.00000002,22.19999999,-14.3,-9.200000027,33.00000004,34.59999998,12.4,6.700000016,8.300000003,1.400000002,15.69999998,-2.399999996,13.20000001,15.2960144,8.22470013,13.48960714,1.883293893,5.575464624,10.38389387,14.42346389,18.40017715,10.21821277,13.59537087,14.33917171,3.74883613,3.174669461,13.78537046,21.03404567,19.74461989,18.14166359,13.82515974,12.09219828,10.47803069,8.903053633,8.203147969,9.473841434,8.491270534,9.894748775,12.66723649,11.14592233,12.12839131,13.45069554,15.05071426,9.838989907,10.29280498,12.6835957,10.6886752,8.363640405,7.987214292,7.155565422,5.926763763,6.03148306,5.868289508,5.792406827,4.874543817,2.6
"1255","China","CHN","i1255","Agriculture, forestry, and fishing, value added (constant 2015 US$)",98001731334,99373755577,1.03846e+11,1.1558e+11,1.3049e+11,1.43147e+11,1.53454e+11,1.5637e+11,1.53868e+11,1.55099e+11,1.67041e+11,1.70215e+11,1.68683e+11,1.83865e+11,1.91403e+11,1.95231e+11,1.91717e+11,1.87499e+11,1.85412e+11,1.96786e+11,1.93869e+11,2.07406e+11,2.31317e+11,2.50577e+11,2.82852e+11,2.88068e+11,2.97628e+11,3.11629e+11,3.19556e+11,3.29383e+11,3.53519e+11,3.61839e+11,3.78668e+11,3.96273e+11,4.11909e+11,4.32268e+11,4.54054e+11,4.69658e+11,4.85781e+11,4.9905e+11,5.1067e+11,5.24142e+11,5.38293e+11,5.51062e+11,5.84704e+11,6.14372e+11,6.43587e+11,6.66265e+11,7.00617e+11,7.28659e+11,7.59635e+11,7.91344e+11,8.2669e+11,8.58164e+11,8.92923e+11,9.27734e+11,9.58143e+11,9.96098e+11,1.03079e+12,1.0626e+12,1.09448e+12
"1256","China","CHN","i1256","Gross capital formation (constant LCU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94358e+12,3.32609e+12,3.494e+12,3.79163e+12,4.03152e+12,4.3249e+12,5.23786e+12,5.92009e+12,7.32852e+12,8.73596e+12,9.6685e+12,1.11562e+13,1.31097e+13,1.49317e+13,1.80474e+13,2.09132e+13,2.27592e+13,2.44668e+13,2.67591e+13,2.87588e+13,2.97827e+13,3.19387e+13,3.39585e+13,3.62538e+13,3.76987e+13,3.96255e+13
"1257","China","CHN","i1257","Exports of goods and services (% of GDP)",4.305829535,3.870810679,4.052658751,4.005447408,3.768963875,3.638985006,3.494467094,3.277226619,3.302562926,3.047599633,2.491555906,2.788066262,3.247923523,4.241346782,4.929801606,4.704721171,4.510473131,4.298461538,4.555954147,5.162843357,5.911612142,7.44757799,11.01962937,9.517800533,9.526692622,8.336801727,8.712177887,12.48213452,14.38232082,11.84432938,13.61471017,14.48787814,15.65821968,16.70229455,18.53674857,17.95101808,17.92329555,19.49316446,18.34232158,18.16269616,20.89344482,20.31214574,22.64474567,26.98075653,31.06133758,33.82985757,36.03502555,35.43479853,32.60271402,24.74985594,27.18533272,26.56818935,25.49252222,24.59925444,23.51006091,21.35407988,19.58438005,19.69227699,19.11210354,18.49639308,18.49691125
"1258","China","CHN","i1258","Final consumption expenditure (current LCU)",92459281930,99289947440,98616984460,1.01316e+11,1.07605e+11,1.15589e+11,1.24943e+11,1.27718e+11,1.27066e+11,1.35805e+11,1.4567e+11,1.553e+11,1.64074e+11,1.74889e+11,1.80771e+11,1.88424e+11,1.96721e+11,2.05533e+11,2.23362e+11,2.57898e+11,2.96768e+11,3.2782e+11,3.57684e+11,4.0612e+11,4.78665e+11,5.92076e+11,6.73082e+11,7.64352e+11,9.42937e+11,1.10437e+12,1.20124e+12,1.36256e+12,1.62393e+12,2.08149e+12,2.82968e+12,3.62287e+12,4.31223e+12,4.75487e+12,5.15018e+12,5.66673e+12,6.37489e+12,6.86611e+12,7.42275e+12,7.9735e+12,8.93944e+12,1.01873e+13,1.15364e+13,1.37737e+13,1.58899e+13,1.74539e+13,2.01581e+13,2.44747e+13,2.75444e+13,3.06664e+13,3.38031e+13,3.71921e+13,4.10806e+13,4.56518e+13,5.06135e+13,5.52632e+13,NA
"1259","China","CHN","i1259","Merchandise exports to low- and middle-income economies within region (% of total merchandise exports)",NA,4.469987229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.877598392,6.161361255,6.352540355,5.025240295,4.381354886,4.033331221,4.114544934,3.772998053,3.111520596,3.474735188,3.876835921,3.655795371,4.050322098,4.176693976,3.909488091,4.150282688,4.215613417,5.052539995,4.727349285,4.919587477,4.125193062,4.21579698,4.883670919,5.063009302,5.298503151,5.22487138,5.272504399,5.281116557,5.155127164,5.492322902,5.962601006,6.644288091,6.964840776,7.405701995,8.282854426,9.227427882,9.743067238,10.11143833,10.43964649,10.75584929,11.10849479,12.53216121,NA
"1260","China","CHN","i1260","ICT goods exports (% of total goods exports)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.71036473,20.00051704,24.03083144,27.69449455,29.95698765,30.72185578,30.71959384,29.34072807,27.70852553,29.65105378,29.12490804,26.76018206,27.05557747,27.42211323,25.93897231,26.56307119,26.49762484,27.06861274,27.308182,26.50222957,NA
"1261","China","CHN","i1261","Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)",NA,2.585562696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.013576,1.019188505,0.849013074,0.794711172,1.033015252,1.132054218,0.964420847,0.536720637,0.422641963,0.228120872,0.271895737,0.507472686,0.54182232,0.475295954,0.417265984,0.633542417,0.643606209,0.94914613,0.975789678,1.633317389,0.920866902,1.300589556,2.352371711,1.787933094,1.70564717,1.910328375,2.589367885,2.918496763,3.321167183,3.435890636,4.54787432,3.769370847,4.039898331,4.991255361,5.630535382,5.656093261,5.691121701,3.253491208,3.443957822,3.806820827,4.219286481,4.215262873,NA
"1262","China","CHN","i1262","Agricultural raw materials imports (% of merchandise imports)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.72219218,5.809539625,5.003693316,6.526180168,NA,NA,NA,NA,4.880286362,3.118775204,4.406699928,5.195815389,5.120595385,5.233002107,4.224963633,4.30121214,4.807932,4.573939053,4.256452563,3.994186601,4.042120869,3.901436314,3.994171991,3.780121851,3.580240428,3.408755696,3.774567794,4.270062067,3.945864328,3.724887548,3.570637054,3.704337798,3.47667871,3.93864467,3.574027092,2.985119387,NA
"1263","China","CHN","i1263","Bound rate, simple mean, all products (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.02,10,10,10,10,10,9.94,9.94,9.94,9.94,9.94,NA,NA,9.98,9.98,9.98,10.01,10.01,10.01,NA
"1264","China","CHN","i1264","International tourism, expenditures for passenger transport items (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09e+09,7.38e+08,7.57e+08,1.055e+09,1.083e+09,1.361e+09,1.529e+09,2.211e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","China","CHN","i1265","Completeness of birth registration, rural (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
